SKU,Category,make,SUB Category Type 1,SUB Category Type 2,SUB Category Type 3,SUB Category Type 4,SUB Category Type 5,SUB Category Type 6,SUB Category Type 7,SUB Category Type 8,SUB Category Type 9,SUB Category Type 10,Item Name,CAPACITY,Unit,Supplier,List Price,Discount,DP
626.0,MCCB,,MCCB 3P,,,,,,,,,,250A Three Pole MCCB,,NOS,50 kA,48790.0,60.0,19516
627.0,MCCB,,MCCB 3P,,,,,,,,,,320A Three Pole MCCB,,NOS,50 kA,63890.0,60.0,25556
628.0,MCCB,,MCCB 3P,,,,,,,,,,400A Three Pole MCCB,,NOS,50 kA,64360.0,60.0,25744
629.0,MCCB,,MCCB 3P,,,,,,,,,,500A Three Pole MCCB,,NOS,50 kA,74620.0,60.0,29848
630.0,MCCB,,MCCB 3P,,,,,,,,,,630A Three Pole MCCB,,NOS,50 kA,81290.0,60.0,32516
631.0,MCCB,,MCCB 4P,,,,,,,,,,16A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
632.0,MCCB,,MCCB 4P,,,,,,,,,,25A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
633.0,MCCB,,MCCB 4P,,,,,,,,,,32A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
634.0,MCCB,,MCCB 4P,,,,,,,,,,40A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
635.0,MCCB,,MCCB 4P,,,,,,,,,,50A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
636.0,MCCB,,MCCB 4P,,,,,,,,,,63A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
637.0,MCCB,,MCCB 4P,,,,,,,,,,80A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
638.0,MCCB,,MCCB 4P,,,,,,,,,,100A Four Pole MCCB,,NOS,50 kA,30640.0,60.0,12256
639.0,MCCB,,MCCB 4P,,,,,,,,,,125A Four Pole MCCB,,NOS,50 kA,35450.0,60.0,14180
640.0,MCCB,,MCCB 4P,,,,,,,,,,160A Four Pole MCCB,,NOS,50 kA,41750.0,60.0,16700
641.0,MCCB,,MCCB 4P,,,,,,,,,,200A Four Pole MCCB,,NOS,50 kA,57000.0,60.0,22800
642.0,MCCB,,MCCB 4P,,,,,,,,,,250A Four Pole MCCB,,NOS,50 kA,60110.0,60.0,24044
643.0,MCCB,,MCCB 4P,,,,,,,,,,320A Four Pole MCCB,,NOS,50 kA,78980.0,60.0,31592
644.0,MCCB,,MCCB 4P,,,,,,,,,,400A Four Pole MCCB,,NOS,50 kA,80430.0,60.0,32172
645.0,MCCB,,MCCB 4P,,,,,,,,,,500A Four Pole MCCB,,NOS,50 kA,94170.0,60.0,37668
646.0,MCCB,,MCCB 4P,,,,,,,,,,630A Four Pole MCCB,,NOS,50 kA,106420.0,60.0,42568
647.0,METAL BOX,,MB,,,,,,,,,,DLC OUTDOOR BOX 2 PUMP ,,NOS,,3000.0,0.0,3000
648.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 6A 3POLE,,Nos,Satyam,2345.0,58.0,984.9
649.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 9A 3POLE,,Nos,Satyam,2405.0,58.0,1010.1
650.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 12A 3POLE,,Nos,Satyam,2750.0,58.0,1155
651.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 18A 3POLE,,Nos,Satyam,3170.0,58.0,1331.4
652.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 25A 3POLE,,Nos,Satyam,4315.0,58.0,1812.3
653.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 32A 3POLE,,Nos,Satyam,9045.0,58.0,3798.9
654.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 38A 3POLE,,Nos,Satyam,10550.0,58.0,4431
655.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 40A 3POLE,,Nos,Satyam,14160.0,58.0,5947.2
656.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 50A 3POLE,,Nos,Satyam,17230.0,58.0,7236.6
657.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 65A 3POLE,,Nos,Satyam,23345.0,58.0,9804.9
658.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 80A 3POLE,,Nos,Satyam,30365.0,58.0,12753.3
659.0,MPCB,,MPCB 3P,,,,,,,,,,MPCB 95A 3POLE,,Nos,Satyam,36385.0,58.0,15281.7
660.0,VFD,,GROUNFOSS,,,,,,,,,,15KW VFD GROUNFOSS,,Nos,Satyam,35528.0,0.0,35528
661.0,VFD,,GROUNFOSS,,,,,,,,,,22KW VFD GROUNFOSS,,Nos,Satyam,51588.0,0.0,51588
662.0,VFD,,FC,,,,,,,,,,"15KW,20HP,380-480V FC-51",,NOS,INNODRIVES DANFOSS,49636.4,0.0,49636.4
663.0,METAL BOX ,,BOX,,,,,,,,,,400 X 600 X 250 MM UPTO 5 HP METAL BOX ,,NOS,,3000.0,0.0,3000
664.0,VFD,,DELTA ME,,,,,,,,,," 230V, 0.4KW / 0.5HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD2A8MS21ANSAA,9326.1,0.0,9326.1
665.0,VFD,,DELTA ME,,,,,,,,,,"230V, 0.75KW / 0.1HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD4A8MS21ANSAA,10692,0.0,10692
666.0,VFD,,DELTA ME,,,,,,,,,," 230V, 1.5KW / 2HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD7A5MS21ANSAA,10891.65,0.0,10891.65
667.0,VFD,,DELTA ME,,,,,,,,,," 230V, 2.2KW / 3HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD11AMS21ANSAA,12325.95,0.0,12325.95
668.0,VFD,,DELTA ME,,,,,,,,,," 415V, 4KW / 5HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD9A0MS43ANSAA,14771.4,0.0,14771.4
669.0,VFD,,DELTA ME,,,,,,,,,," 415V, 5.5KW / 7.5HP, Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD13AMS43ANSAA,18274.2,0.0,18274.2
670.0,VFD,,DELTA ME,,,,,,,,,," 415V, 7.5KW / 10HP,  Inbuilt detachable display unit",,NOS,DELTA ME SERISE VFD17AMS43ANSAA,20843.55,0.0,20843.55
671.0,METAL BOX,,DEWATERING,,,,,,,,,,METAL BOX FOR DEWATERING ,,NOS,DB ,1500.0,0.0,1500
672.0,CT COIL,,1.0,,,,,,,,,,300 AMP/5 CT COIL (1 HOLE) ,,Nos,,5000.0,47.0,2650
673.0,CT COIL,,1.0,,,,,,,,,,TERMINAL BLOCK ,,Nos,,200.0,0.0,200
674.0,CONTACTOR,,XX,,,,,,,,,,CONTACTOR 120 AMP M7,,Nos,Satyam,43445.0,68.0,13902.4
675.0,METAL BOX,,PANEL,,,,,,,,,,METAL BOX 100 HP 3 VFD COMPARTMENT PANEL ,,NOS,DB INDUSTRIES ,70000.0,0.0,70000
676.0,,,TRANSFORMER,,,,,,,,,,ISOLATION TRANSFORMER,,NOS,DB INDUSTRIES ,2000.0,0.0,2000
677.0,,,,,,,,,,,,,,,,,,,
678.0,,,,,,,,,,,,,,,,,,,
679.0,,,,,,,,,,,,,,,,,,,
680.0,,,,,,,,,,,,,,,,,,,
681.0,,,,,,,,,,,,,,,,,,,
682.0,,,,,,,,,,,,,,,,,,,
683.0,,,,,,,,,,,,,,,,,,,
684.0,,,,,,,,,,,,,,,,,,,
685.0,,,,,,,,,,,,,,,,,,,
686.0,,,,,,,,,,,,,,,,,,,
687.0,,,,,,,,,,,,,,,,,,,
688.0,,,,,,,,,,,,,,,,,,,
689.0,,,,,,,,,,,,,,,,,,,
690.0,,,,,,,,,,,,,,,,,,,
691.0,,,,,,,,,,,,,,,,,,,
692.0,,,,,,,,,,,,,,,,,,,
693.0,,,,,,,,,,,,,,,,,,,
694.0,,,,,,,,,,,,,,,,,,,
695.0,,,,,,,,,,,,,,,,,,,
696.0,,,,,,,,,,,,,,,,,,,
697.0,,,,,,,,,,,,,,,,,,,
698.0,,,,,,,,,,,,,,,,,,,
699.0,,,,,,,,,,,,,,,,,,,
700.0,,,,,,,,,,,,,,,,,,,
701.0,,,,,,,,,,,,,,,,,,,
702.0,,,,,,,,,,,,,,,,,,,
703.0,,,,,,,,,,,,,,,,,,,
704.0,,,,,,,,,,,,,,,,,,,
705.0,,,,,,,,,,,,,,,,,,,
706.0,,,,,,,,,,,,,,,,,,,
707.0,,,,,,,,,,,,,,,,,,,
708.0,,,,,,,,,,,,,,,,,,,
709.0,,,,,,,,,,,,,,,,,,,
710.0,,,,,,,,,,,,,,,,,,,
711.0,,,,,,,,,,,,,,,,,,,
712.0,,,,,,,,,,,,,,,,,,,
713.0,,,,,,,,,,,,,,,,,,,
714.0,,,,,,,,,,,,,,,,,,,
715.0,,,,,,,,,,,,,,,,,,,
716.0,,,,,,,,,,,,,,,,,,,
717.0,,,,,,,,,,,,,,,,,,,
718.0,,,,,,,,,,,,,,,,,,,
719.0,,,,,,,,,,,,,,,,,,,
720.0,,,,,,,,,,,,,,,,,,,
721.0,,,,,,,,,,,,,,,,,,,
722.0,,,,,,,,,,,,,,,,,,,
723.0,,,,,,,,,,,,,,,,,,,
724.0,,,,,,,,,,,,,,,,,,,
725.0,,,,,,,,,,,,,,,,,,,
726.0,,,,,,,,,,,,,,,,,,,
727.0,,,,,,,,,,,,,,,,,,,
728.0,,,,,,,,,,,,,,,,,,,
729.0,,,,,,,,,,,,,,,,,,,
730.0,,,,,,,,,,,,,,,,,,,
731.0,,,,,,,,,,,,,,,,,,,
732.0,,,,,,,,,,,,,,,,,,,
733.0,,,,,,,,,,,,,,,,,,,
734.0,,,,,,,,,,,,,,,,,,,
735.0,,,,,,,,,,,,,,,,,,,
736.0,,,,,,,,,,,,,,,,,,,
737.0,,,,,,,,,,,,,,,,,,,
738.0,,,,,,,,,,,,,,,,,,,
739.0,,,,,,,,,,,,,,,,,,,
740.0,,,,,,,,,,,,,,,,,,,
741.0,,,,,,,,,,,,,,,,,,,
742.0,,,,,,,,,,,,,,,,,,,
743.0,,,,,,,,,,,,,,,,,,,
744.0,,,,,,,,,,,,,,,,,,,
745.0,,,,,,,,,,,,,,,,,,,
746.0,,,,,,,,,,,,,,,,,,,
747.0,,,,,,,,,,,,,,,,,,,
748.0,,,,,,,,,,,,,,,,,,,
749.0,,,,,,,,,,,,,,,,,,,
750.0,,,,,,,,,,,,,,,,,,,
751.0,,,,,,,,,,,,,,,,,,,
752.0,,,,,,,,,,,,,,,,,,,
753.0,,,,,,,,,,,,,,,,,,,
754.0,,,,,,,,,,,,,,,,,,,
755.0,,,,,,,,,,,,,,,,,,,
756.0,,,,,,,,,,,,,,,,,,,
757.0,,,,,,,,,,,,,,,,,,,
758.0,,,,,,,,,,,,,,,,,,,
759.0,,,,,,,,,,,,,,,,,,,
760.0,,,,,,,,,,,,,,,,,,,
761.0,,,,,,,,,,,,,,,,,,,
762.0,,,,,,,,,,,,,,,,,,,
763.0,,,,,,,,,,,,,,,,,,,
764.0,,,,,,,,,,,,,,,,,,,
765.0,,,,,,,,,,,,,,,,,,,
766.0,,,,,,,,,,,,,,,,,,,
767.0,,,,,,,,,,,,,,,,,,,
768.0,,,,,,,,,,,,,,,,,,,
769.0,,,,,,,,,,,,,,,,,,,
770.0,,,,,,,,,,,,,,,,,,,
771.0,,,,,,,,,,,,,,,,,,,
772.0,,,,,,,,,,,,,,,,,,,
773.0,,,,,,,,,,,,,,,,,,,
774.0,,,,,,,,,,,,,,,,,,,
775.0,,,,,,,,,,,,,,,,,,,
776.0,,,,,,,,,,,,,,,,,,,
777.0,,,,,,,,,,,,,,,,,,,
778.0,,,,,,,,,,,,,,,,,,,
779.0,,,,,,,,,,,,,,,,,,,
780.0,,,,,,,,,,,,,,,,,,,
781.0,,,,,,,,,,,,,,,,,,,
782.0,,,,,,,,,,,,,,,,,,,
783.0,,,,,,,,,,,,,,,,,,,
784.0,,,,,,,,,,,,,,,,,,,
785.0,,,,,,,,,,,,,,,,,,,
786.0,,,,,,,,,,,,,,,,,,,
787.0,,,,,,,,,,,,,,,,,,,
788.0,,,,,,,,,,,,,,,,,,,
789.0,,,,,,,,,,,,,,,,,,,
790.0,,,,,,,,,,,,,,,,,,,
791.0,,,,,,,,,,,,,,,,,,,
792.0,,,,,,,,,,,,,,,,,,,
793.0,,,,,,,,,,,,,,,,,,,
794.0,,,,,,,,,,,,,,,,,,,
795.0,,,,,,,,,,,,,,,,,,,
796.0,,,,,,,,,,,,,,,,,,,
797.0,,,,,,,,,,,,,,,,,,,
798.0,,,,,,,,,,,,,,,,,,,
799.0,,,,,,,,,,,,,,,,,,,
800.0,,,,,,,,,,,,,,,,,,,
801.0,,,,,,,,,,,,,,,,,,,
802.0,,,,,,,,,,,,,,,,,,,
803.0,,,,,,,,,,,,,,,,,,,
804.0,,,,,,,,,,,,,,,,,,,
805.0,,,,,,,,,,,,,,,,,,,
806.0,,,,,,,,,,,,,,,,,,,
807.0,,,,,,,,,,,,,,,,,,,
808.0,,,,,,,,,,,,,,,,,,,
809.0,,,,,,,,,,,,,,,,,,,
810.0,,,,,,,,,,,,,,,,,,,
811.0,,,,,,,,,,,,,,,,,,,
812.0,,,,,,,,,,,,,,,,,,,
813.0,,,,,,,,,,,,,,,,,,,
814.0,,,,,,,,,,,,,,,,,,,
815.0,,,,,,,,,,,,,,,,,,,
816.0,,,,,,,,,,,,,,,,,,,
817.0,,,,,,,,,,,,,,,,,,,
818.0,,,,,,,,,,,,,,,,,,,
819.0,,,,,,,,,,,,,,,,,,,
820.0,,,,,,,,,,,,,,,,,,,
821.0,,,,,,,,,,,,,,,,,,,
822.0,,,,,,,,,,,,,,,,,,,
823.0,,,,,,,,,,,,,,,,,,,
824.0,,,,,,,,,,,,,,,,,,,
825.0,,,,,,,,,,,,,,,,,,,
826.0,,,,,,,,,,,,,,,,,,,
827.0,,,,,,,,,,,,,,,,,,,
828.0,,,,,,,,,,,,,,,,,,,
829.0,,,,,,,,,,,,,,,,,,,
830.0,,,,,,,,,,,,,,,,,,,
831.0,,,,,,,,,,,,,,,,,,,
832.0,,,,,,,,,,,,,,,,,,,
833.0,,,,,,,,,,,,,,,,,,,
834.0,,,,,,,,,,,,,,,,,,,
835.0,,,,,,,,,,,,,,,,,,,
836.0,,,,,,,,,,,,,,,,,,,
837.0,,,,,,,,,,,,,,,,,,,
838.0,,,,,,,,,,,,,,,,,,,
839.0,,,,,,,,,,,,,,,,,,,
840.0,,,,,,,,,,,,,,,,,,,
841.0,,,,,,,,,,,,,,,,,,,
842.0,,,,,,,,,,,,,,,,,,,
843.0,,,,,,,,,,,,,,,,,,,
844.0,,,,,,,,,,,,,,,,,,,
845.0,,,,,,,,,,,,,,,,,,,
846.0,,,,,,,,,,,,,,,,,,,
847.0,,,,,,,,,,,,,,,,,,,
848.0,,,,,,,,,,,,,,,,,,,
849.0,,,,,,,,,,,,,,,,,,,
850.0,,,,,,,,,,,,,,,,,,,
851.0,,,,,,,,,,,,,,,,,,,
852.0,,,,,,,,,,,,,,,,,,,
853.0,,,,,,,,,,,,,,,,,,,
854.0,,,,,,,,,,,,,,,,,,,
855.0,,,,,,,,,,,,,,,,,,,
856.0,,,,,,,,,,,,,,,,,,,
857.0,,,,,,,,,,,,,,,,,,,
858.0,,,,,,,,,,,,,,,,,,,
859.0,,,,,,,,,,,,,,,,,,,
860.0,,,,,,,,,,,,,,,,,,,
861.0,,,,,,,,,,,,,,,,,,,
862.0,,,,,,,,,,,,,,,,,,,
863.0,,,,,,,,,,,,,,,,,,,
864.0,,,,,,,,,,,,,,,,,,,
865.0,,,,,,,,,,,,,,,,,,,
866.0,,,,,,,,,,,,,,,,,,,
867.0,,,,,,,,,,,,,,,,,,,
868.0,,,,,,,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,,,,,,,
870.0,,,,,,,,,,,,,,,,,,,
871.0,,,,,,,,,,,,,,,,,,,
872.0,,,,,,,,,,,,,,,,,,,
873.0,,,,,,,,,,,,,,,,,,,
874.0,,,,,,,,,,,,,,,,,,,
875.0,,,,,,,,,,,,,,,,,,,
876.0,,,,,,,,,,,,,,,,,,,
877.0,,,,,,,,,,,,,,,,,,,
878.0,,,,,,,,,,,,,,,,,,,
879.0,,,,,,,,,,,,,,,,,,,
880.0,,,,,,,,,,,,,,,,,,,
881.0,,,,,,,,,,,,,,,,,,,
882.0,,,,,,,,,,,,,,,,,,,
883.0,,,,,,,,,,,,,,,,,,,
884.0,,,,,,,,,,,,,,,,,,,
885.0,,,,,,,,,,,,,,,,,,,
886.0,,,,,,,,,,,,,,,,,,,
887.0,,,,,,,,,,,,,,,,,,,
888.0,,,,,,,,,,,,,,,,,,,
889.0,,,,,,,,,,,,,,,,,,,
890.0,,,,,,,,,,,,,,,,,,,
891.0,,,,,,,,,,,,,,,,,,,
892.0,,,,,,,,,,,,,,,,,,,
893.0,,,,,,,,,,,,,,,,,,,
894.0,,,,,,,,,,,,,,,,,,,
895.0,,,,,,,,,,,,,,,,,,,
896.0,,,,,,,,,,,,,,,,,,,
897.0,,,,,,,,,,,,,,,,,,,
898.0,,,,,,,,,,,,,,,,,,,
899.0,,,,,,,,,,,,,,,,,,,
900.0,,,,,,,,,,,,,,,,,,,
901.0,,,,,,,,,,,,,,,,,,,
902.0,,,,,,,,,,,,,,,,,,,
903.0,,,,,,,,,,,,,,,,,,,
904.0,,,,,,,,,,,,,,,,,,,
905.0,,,,,,,,,,,,,,,,,,,
906.0,,,,,,,,,,,,,,,,,,,
907.0,,,,,,,,,,,,,,,,,,,
908.0,,,,,,,,,,,,,,,,,,,
909.0,,,,,,,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,,,,,,,
911.0,,,,,,,,,,,,,,,,,,,
912.0,,,,,,,,,,,,,,,,,,,
913.0,,,,,,,,,,,,,,,,,,,
914.0,,,,,,,,,,,,,,,,,,,
915.0,,,,,,,,,,,,,,,,,,,
916.0,,,,,,,,,,,,,,,,,,,
917.0,,,,,,,,,,,,,,,,,,,
918.0,,,,,,,,,,,,,,,,,,,
919.0,,,,,,,,,,,,,,,,,,,
920.0,,,,,,,,,,,,,,,,,,,
921.0,,,,,,,,,,,,,,,,,,,
922.0,,,,,,,,,,,,,,,,,,,
923.0,,,,,,,,,,,,,,,,,,,
924.0,,,,,,,,,,,,,,,,,,,
925.0,,,,,,,,,,,,,,,,,,,
926.0,,,,,,,,,,,,,,,,,,,
927.0,,,,,,,,,,,,,,,,,,,
928.0,,,,,,,,,,,,,,,,,,,
929.0,,,,,,,,,,,,,,,,,,,
930.0,,,,,,,,,,,,,,,,,,,
931.0,,,,,,,,,,,,,,,,,,,
932.0,,,,,,,,,,,,,,,,,,,
933.0,,,,,,,,,,,,,,,,,,,
934.0,,,,,,,,,,,,,,,,,,,
935.0,,,,,,,,,,,,,,,,,,,
936.0,,,,,,,,,,,,,,,,,,,
937.0,,,,,,,,,,,,,,,,,,,
938.0,,,,,,,,,,,,,,,,,,,
939.0,,,,,,,,,,,,,,,,,,,
940.0,,,,,,,,,,,,,,,,,,,
941.0,,,,,,,,,,,,,,,,,,,
942.0,,,,,,,,,,,,,,,,,,,
943.0,,,,,,,,,,,,,,,,,,,
944.0,,,,,,,,,,,,,,,,,,,
945.0,,,,,,,,,,,,,,,,,,,
946.0,,,,,,,,,,,,,,,,,,,
947.0,,,,,,,,,,,,,,,,,,,
948.0,,,,,,,,,,,,,,,,,,,
949.0,,,,,,,,,,,,,,,,,,,
950.0,,,,,,,,,,,,,,,,,,,
951.0,,,,,,,,,,,,,,,,,,,
952.0,,,,,,,,,,,,,,,,,,,
953.0,,,,,,,,,,,,,,,,,,,
954.0,,,,,,,,,,,,,,,,,,,
955.0,,,,,,,,,,,,,,,,,,,
956.0,,,,,,,,,,,,,,,,,,,
957.0,,,,,,,,,,,,,,,,,,,
958.0,,,,,,,,,,,,,,,,,,,
959.0,,,,,,,,,,,,,,,,,,,
960.0,,,,,,,,,,,,,,,,,,,
961.0,,,,,,,,,,,,,,,,,,,
962.0,,,,,,,,,,,,,,,,,,,
963.0,,,,,,,,,,,,,,,,,,,
964.0,,,,,,,,,,,,,,,,,,,
965.0,,,,,,,,,,,,,,,,,,,
966.0,,,,,,,,,,,,,,,,,,,
967.0,,,,,,,,,,,,,,,,,,,
968.0,,,,,,,,,,,,,,,,,,,
969.0,,,,,,,,,,,,,,,,,,,
970.0,,,,,,,,,,,,,,,,,,,
971.0,,,,,,,,,,,,,,,,,,,
972.0,,,,,,,,,,,,,,,,,,,
973.0,,,,,,,,,,,,,,,,,,,
974.0,,,,,,,,,,,,,,,,,,,
975.0,,,,,,,,,,,,,,,,,,,
976.0,,,,,,,,,,,,,,,,,,,
977.0,,,,,,,,,,,,,,,,,,,
978.0,,,,,,,,,,,,,,,,,,,
979.0,,,,,,,,,,,,,,,,,,,
980.0,,,,,,,,,,,,,,,,,,,
981.0,,,,,,,,,,,,,,,,,,,
982.0,,,,,,,,,,,,,,,,,,,
983.0,,,,,,,,,,,,,,,,,,,
984.0,,,,,,,,,,,,,,,,,,,
985.0,,,,,,,,,,,,,,,,,,,
986.0,,,,,,,,,,,,,,,,,,,
987.0,,,,,,,,,,,,,,,,,,,
988.0,,,,,,,,,,,,,,,,,,,
989.0,,,,,,,,,,,,,,,,,,,
990.0,,,,,,,,,,,,,,,,,,,
991.0,,,,,,,,,,,,,,,,,,,
992.0,,,,,,,,,,,,,,,,,,,
993.0,,,,,,,,,,,,,,,,,,,
994.0,,,,,,,,,,,,,,,,,,,
995.0,,,,,,,,,,,,,,,,,,,
996.0,,,,,,,,,,,,,,,,,,,
997.0,,,,,,,,,,,,,,,,,,,
998.0,,,,,,,,,,,,,,,,,,,
999.0,,,,,,,,,,,,,,,,,,,
